URL,Title,HTTP Status,Total Links,Page Authority,Number of Linking Root Domains,Facebook Shares,Facebook Likes,Twitter Shares,Google +1 Shares
http://www.finedesigns.com/event-apparel/by-type/soccer/district-ii-fall-cup.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/district-ii-spring-cup.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/icebreaker-tournament.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/presidents-day-cup-and-showcase.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/presidents-day-tournament.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/sand-soccer-shootout.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/spirit-kick-off-classic-xxvii.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/soccer/ultimate-cup-14.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/softball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/swimming-and-diving.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/taekwondo.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/track-and-field.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/volleyball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/volleyball/2014-weva-festival.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/wrestling.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-type/wrestling/2013-tom-faust-memorial-battle-of-the-midwest.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/eventhosts,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/events/by-state.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/faq,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/how-to-use,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/hoodies.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/pants.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/polo-t-shirts.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/sweaters.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/t-shirts.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/blank-apparel/tanks-sleeveless.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/patches.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/preprinted-apparel.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/merchandise/preprinted-apparel/hurricane-sandy.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/2012-epfg.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/isi.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/kc-sports.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-10-14-global-world-series.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-global-world-series.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-13-aaa-world-series.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-super-nit.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/association-merchandise.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/2011-cross-country.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/2011-cross-country/2013-naia-cross-country-national-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/football.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/football/2013-naia-football-championship-series.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/football/2013-naia-football-national-championship-final-site.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-m/2013-men.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-m/2013-naia-men-s-soccer-national-championship-opening-round.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-m/2013-naia-men-s-soccer-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-w.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-w/2013-naia-women-s-soccer-national-championship-opening-round.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/soccer-w/2013-naia-women-s-soccer-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/volleyball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/volleyball/2013-naia-volleybal-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/fall-sports/volleyball/2013-volleyball-national-championship-opening-round.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/baseball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/baseball/baseball-national-championship-opening-round.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/golf-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/golf-m/naia-men-s-golf-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/golf-w.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/golf-w/naia-women-s-golf-national-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/outdoor-track-and-field-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/outdoor-track-and-field-m/naia-outdoor-track-and-field-national-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/softball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/softball/naia-softball-national-championship-1.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/softball/naia-softball-national-championship-opening-round.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/tennis-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/spring-sports/tennis-m/naia-tennis-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-di-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-di-m/annual-buffalo-funds-naia-division-i-men-s-basketball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-di-w.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-di-w/naia-division-i-women-s-basketball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-dii-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-dii-m/naia-division-ii-men-s-basketball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-dii-w.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/basketball-dii-w/naia-division-ii-women-s-basketball.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/indoor-track-and-field-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/indoor-track-and-field-m/naia-indoor-track-and-field-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/swimming-and-diving-m.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/swimming-and-diving-m/naia-swimming-and-diving-national-championship.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/wrestling.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/naia/winter-sports/wrestling/naia-wrestling-national-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-senior-games-association.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-senior-games-association/2013-national-senior-games.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-senior-games-association/nsga-store.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-ymca-competitive-swimming-and-diving.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-ymca-competitive-swimming-and-diving/2013-ymca-masters-national-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/national-ymca-competitive-swimming-and-diving/2013-ymca-national-diving-championships.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/ncysa-state-cup.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/ncysa-state-cup/2013-final-four-weekend-for-usys.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/ncysa-state-cup/2013-recreation-state-cup.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/nwba.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/washington-youth-soccer.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/prints.html,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/privacy-policy-cookie-restriction-mode,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/whyfinedesigns,"",No Data,1517,20,1,,,,
http://www.finedesigns.com/organizations/ceva-regionals.html,"",No Data,1516,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/february/2014-weva-festival.html,2014 WEVA Festival - February - By Month - Event Apparel,200,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/february/2014-mcdonald-s-coast-winter-classic.html,2014 McDonald's Coast Winter Classic  - February - By Month - Event Apparel,200,1517,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/october/2013-columbus-day-classic.html,"",404,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march-2012/5th-annual-manhattan-kick-off-classic-and-college-showcase.html,"",No Data,33,20,2,,,,
http://www.finedesigns.com/event-apparel/by-month/february/2013-concorde-fire-challenge-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/february/2013-president-s-day-tournament.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/february/2013-spring-cup-series-of-events.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/february/ultimate-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2013-minnesota-true-team-swimming-and-diving-championships.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/january/2013-twin-city-friendlies.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/2013-usat-national-championships.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/asa-18u-class-a-eastern-national-championship.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/july/eastern-nationals-class-a-16-under-fast-pitch.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/june/2013-district-ii-spring-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/june/2013-gymnastics-for-all-nationals.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/june/2013-long-island-lax-fest.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/june/brine-all-american-showcase.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/june/brine-nations-capital-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/2013-age-group-sectionals.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/2013-best-of-the-west-lacrosse-classic.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/2013-chesapeake-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/may/14th-annual-fc-delco-players-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/may/2013-houston-memorial-day-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/may/2013-stellar-one-kimoyo-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-state/california-ca/2013-district-ii-spring-cup.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-state/california-ca/2013-gymnastics-for-all-nationals.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/organizations/msnm/2012-10th-annual-msnm-western-championships.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/organizations/msnm/2012-15th-annual-msnm-national-championships.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/organizations/msnm/2012-1st-annual-msnm-northwest-championship.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/organizations/msnm/2012-6th-annual-msnm-pacific-coast-championships.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/organizations/msnm/2012-9th-annual-msnm-spring-fling.html,"",No Data,1457,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/december/2013-tom-faust-memorial-battle-of-the-midwest.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/december/annandale-premier-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/2013-16th-annual-st-louis-softball.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/east-coast-veterans-day-soccer-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/mid-atlantic-showcase.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/october/kroger-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-month/september/virginia-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/midwest/2013-minnesota-true-team-swimming-and-diving-championships.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/14th-annual-fc-delco-players-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/17th-annual-midlothian-mega-blast-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-35th-annual-east-meadow-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-chesapeake-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-kickers-colonial-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-long-island-lax-fest.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-pwsi-toys-for-tots-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/2013-stellar-one-kimoyo-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/31st-annual-kickers-columbus-day-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/asa-18u-class-a-eastern-national-championship.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/august-cup.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/battlefield-tournament.html,"",No Data,1456,20,1,,,,
http://www.finedesigns.com/event-apparel/by-region/northeast/brandywine-classic.html,"",No Data,1456,20,1,,,,
